
 num     #instances         #bytes  class name
2125:             1             16  org.hibernate.type.TrueFalseType
2126:             1             16  javax.servlet.jsp.el.ScopedAttributeELResolver
2127:             1             16  java.lang.management.PlatformComponent$10
2128:             1             16  sun.reflect.GeneratedMethodAccessor17
2129:             1             16  java.util.concurrent.ThreadPoolExecutor$AbortPolicy
2130:             1             16  java.util.regex.Pattern$Node
2131:             1             16  sun.reflect.GeneratedMethodAccessor72
2132:             1             16  java.util.regex.Pattern$4
2133:             1             16  org.apache.tomcat.util.buf.MessageBytes$MessageBytesFactory
2134:             1             16  sun.reflect.GeneratedMethodAccessor45
2135:             1             16  java.security.ProtectionDomain$3
2136:             1             16  org.springframework.beans.support.ResourceEditorRegistrar
2137:             1             16  sun.reflect.GeneratedMethodAccessor51
2138:             1             16  org.jbpm.pvm.internal.lob.BlobStrategyBlob
2139:             1             16  sun.reflect.GeneratedMethodAccessor30
2140:             1             16  sun.reflect.GeneratedMethodAccessor59
2141:             1             16  com.sun.proxy.$Proxy14
2142:             1             16  java.lang.management.PlatformComponent$11
2143:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.MonthDayDV
2144:             1             16  org.hibernate.jdbc.util.BasicFormatterImpl
2145:             1             16  org.slf4j.impl.StaticLoggerBinder
2146:             1             16  sun.misc.ASCIICaseInsensitiveComparator
2147:             1             16  org.apache.catalina.connector.Request$5
2148:             1             16  [Lcom.sun.org.apache.xerces.internal.impl.xs.SubstitutionGroupHandler$OneSubGroup;
2149:             1             16  org.springframework.web.context.ContextLoaderListener
2150:             1             16  org.jbpm.pvm.internal.email.impl.MailTemplateRegistry
2151:             1             16  org.hibernate.type.YesNoType
2152:             1             16  org.hibernate.type.ClassType
2153:             1             16  java.util.regex.Pattern$LastNode
2154:             1             16  org.hibernate.id.UUIDHexGenerator
2155:             1             16  java.lang.management.PlatformComponent$12
2156:             1             16  com.opensymphony.xwork2.config.impl.DefaultConfiguration$1
2157:             1             16  com.sun.jmx.mbeanserver.MBeanInstantiator
2158:             1             16  org.jbpm.pvm.internal.type.DefaultTypeSet
2159:             1             16  org.apache.struts2.config.PropertiesSettings
2160:             1             16  sun.management.HotSpotDiagnostic
2161:             1             16  org.springframework.context.support.ApplicationContextAwareProcessor
2162:             1             16  sun.reflect.GeneratedMethodAccessor52
2163:             1             16  sun.reflect.GeneratedMethodAccessor31
2164:             1             16  org.apache.catalina.core.AprLifecycleListener
2165:             1             16  org.hibernate.EmptyInterceptor
2166:             1             16  sun.reflect.GeneratedMethodAccessor60
2167:             1             16  sun.reflect.GeneratedMethodAccessor20
2168:             1             16  org.jbpm.pvm.internal.lob.ClobStrategyChopped
2169:             1             16  java.lang.management.PlatformComponent$13
2170:             1             16  com.opensymphony.xwork2.ognl.OgnlTypeConverterWrapper
2171:             1             16  org.slf4j.impl.JDK14LoggerFactory
2172:             1             16  com.mysql.jdbc.log.NullLogger
2173:             1             16  sun.reflect.GeneratedConstructorAccessor4
2174:             1             16  sun.util.calendar.Gregorian
2175:             1             16  [Ljava.beans.EventSetDescriptor;
2176:             1             16  java.lang.ApplicationShutdownHooks$1
2177:             1             16  javassist.util.proxy.RuntimeSupport$DefaultMethodHandler
2178:             1             16  org.hibernate.event.def.DefaultPersistEventListener
2179:             1             16  java.lang.management.PlatformComponent$14
2180:             1             16  org.hibernate.jdbc.util.DDLFormatterImpl
2181:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.DayDV
2182:             1             16  com.opensymphony.xwork2.ognl.accessor.ObjectAccessor
2183:             1             16  sun.reflect.GeneratedMethodAccessor53
2184:             1             16  org.apache.catalina.core.ThreadLocalLeakPreventionListener
2185:             1             16  sun.reflect.GeneratedMethodAccessor32
2186:             1             16  sun.reflect.GeneratedConstructorAccessor35
2187:             1             16  sun.reflect.GeneratedMethodAccessor61
2188:             1             16  org.hibernate.type.BigDecimalType
2189:             1             16  java.lang.String$CaseInsensitiveComparator
2190:             1             16  com.sun.jmx.mbeanserver.SecureClassLoaderRepository
2191:             1             16  java.lang.management.PlatformComponent$15
2192:             1             16  [Ljava.security.Provider;
2193:             1             16  javax.script.SimpleBindings
2194:             1             16  com.sun.jmx.mbeanserver.MXBeanIntrospector
2195:             1             16  sun.reflect.GeneratedMethodAccessor10
2196:             1             16  com.mysql.jdbc.Driver
2197:             1             16  org.hibernate.jdbc.util.FormatStyle$NoFormatImpl
2198:             1             16  java.text.MessageFormat$Field
2199:             1             16  org.hibernate.event.def.DefaultRefreshEventListener
2200:             1             16  org.hibernate.hql.ast.util.LiteralProcessor$ExactDecimalFormatter
2201:             1             16  org.hibernate.event.def.DefaultPersistOnFlushEventListener
2202:             1             16  freemarker.template.utility.StandardCompress
2203:             1             16  org.hibernate.hql.ast.tree.DotNode$1
2204:             1             16  org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor
2205:             1             16  com.sun.org.apache.xerces.internal.impl.xs.util.XSObjectListImpl$1
2206:             1             16  org.hibernate.engine.IdentifierValue$1
2207:             1             16  sun.reflect.GeneratedMethodAccessor54
2208:             1             16  sun.reflect.GeneratedMethodAccessor19
2209:             1             16  sun.reflect.GeneratedMethodAccessor33
2210:             1             16  sun.reflect.GeneratedConstructorAccessor38
2211:             1             16  org.apache.jasper.compiler.ELInterpreterFactory$DefaultELInterpreter
2212:             1             16  org.hibernate.hql.ast.util.LiteralProcessor$ApproximateDecimalFormatter
2213:             1             16  sun.reflect.GeneratedMethodAccessor11
2214:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.MonthDV
2215:             1             16  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ResourceContext$1
2216:             1             16  org.apache.catalina.core.JasperListener
2217:             1             16  cn.itcast.oa.service.impl.LoginServiceImpl
2218:             1             16  org.hibernate.engine.IdentifierValue$2
2219:             1             16  org.hibernate.type.LongType
2220:             1             16  org.eclipse.jdt.internal.compiler.lookup.ReferenceBinding$2
2221:             1             16  freemarker.core.BuiltIn$defaultBI$1
2222:             1             16  org.apache.catalina.valves.AccessLogValve$HostElement
2223:             1             16  sun.net.DefaultProgressMeteringPolicy
2224:             1             16  org.eclipse.jdt.internal.compiler.CompilationResult$1
2225:             1             16  sun.reflect.GeneratedMethodAccessor34
2226:             1             16  org.hibernate.type.BigIntegerType
2227:             1             16  java.util.Collections$EmptySet
2228:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.DurationDV
2229:             1             16  org.dom4j.tree.NamespaceCache
2230:             1             16  com.sun.proxy.$Proxy2
2231:             1             16  org.hibernate.engine.IdentifierValue$3
2232:             1             16  java.lang.Terminator$1
2233:             1             16  org.hibernate.engine.CascadingAction$1
2234:             1             16  sun.reflect.GeneratedMethodAccessor12
2235:             1             16  org.apache.catalina.valves.AccessLogValve$LogicalUserNameElement
2236:             1             16  org.eclipse.jdt.internal.compiler.lookup.ReferenceBinding$3
2237:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.HexBinaryDV
2238:             1             16  sun.reflect.generics.tree.VoidDescriptor
2239:             1             16  sun.jdbc.odbc.JdbcOdbcTracer
2240:             1             16  sun.security.provider.NativePRNG
2241:             1             16  sun.text.normalizer.NormalizerImpl
2242:             1             16  sun.reflect.GeneratedMethodAccessor35
2243:             1             16  org.hibernate.engine.IdentifierValue$4
2244:             1             16  [Lfreemarker.template.TemplateModel;
2245:             1             16  org.hibernate.event.def.DefaultReplicateEventListener
2246:             1             16  freemarker.log.Log4JLoggerFactory
2247:             1             16  antlr.ASTNULLType
2248:             1             16  org.apache.catalina.valves.AccessLogValve$UserElement
2249:             1             16  ognl.ArrayPropertyAccessor
2250:             1             16  com.opensymphony.xwork2.ognl.accessor.XWorkIteratorPropertyAccessor
2251:             1             16  org.hibernate.engine.CascadingAction$2
2252:             1             16  java.security.AllPermission
2253:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.Base64BinaryDV
2254:             1             16  sun.reflect.GeneratedConstructorAccessor43
2255:             1             16  sun.reflect.GeneratedMethodAccessor13
2256:             1             16  org.hibernate.type.ShortType
2257:             1             16  java.util.Collections$EmptyIterator
2258:             1             16  java.util.Collections$EmptyList
2259:             1             16  sun.reflect.GeneratedMethodAccessor36
2260:             1             16  org.hibernate.engine.CascadingAction$3
2261:             1             16  ognl.ArrayElementsAccessor
2262:             1             16  sun.reflect.GeneratedMethodAccessor62
2263:             1             16  javax.management.JMX
2264:             1             16  sun.reflect.GeneratedMethodAccessor73
2265:             1             16  sun.reflect.GeneratedMethodAccessor14
2266:             1             16  org.eclipse.jdt.internal.compiler.lookup.Scope$Substitutor
2267:             1             16  com.opensymphony.xwork2.interceptor.ParametersInterceptor$1
2268:             1             16  sun.reflect.GeneratedConstructorAccessor33
2269:             1             16  sun.nio.fs.LinuxFileSystemProvider
2270:             1             16  java.util.logging.LoggingProxyImpl
2271:             1             16  cn.itcast.oa.service.impl.DepartmentServiceImpl
2272:             1             16  org.apache.struts2.impl.StrutsActionProxyFactory
2273:             1             16  org.apache.jasper.el.ELContextImpl$1
2274:             1             16  ognl.ObjectElementsAccessor
2275:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.AnyURIDV
2276:             1             16  org.apache.tomcat.websocket.server.WsFilter
2277:             1             16  com.opensymphony.xwork2.ognl.accessor.XWorkEnumerationAccessor
2278:             1             16  sun.reflect.GeneratedMethodAccessor37
2279:             1             16  com.sun.proxy.$Proxy16
2280:             1             16  org.jbpm.pvm.internal.type.converter.DateToLongConverter
2281:             1             16  org.hibernate.engine.CascadingAction$4
2282:             1             16  org.apache.struts2.components.ServletUrlRenderer
2283:             1             16  ognl.CollectionElementsAccessor
2284:             1             16  sun.reflect.GeneratedMethodAccessor74
2285:             1             16  sun.reflect.GeneratedMethodAccessor1
2286:             1             16  com.sun.jmx.mbeanserver.DescriptorCache
2287:             1             16  sun.reflect.GeneratedMethodAccessor15
2288:             1             16  ognl.DefaultClassResolver
2289:             1             16  javax.management.NotificationBroadcasterSupport$1
2290:             1             16  freemarker.ext.beans.BeansWrapper$2
2291:             1             16  javax.management.MBeanServerBuilder
2292:             1             16  sun.reflect.generics.tree.BooleanSignature
2293:             1             16  sun.reflect.GeneratedConstructorAccessor34
2294:             1             16  com.sun.jmx.mbeanserver.StandardMBeanIntrospector
2295:             1             16  org.apache.catalina.util.CharsetMapper
2296:             1             16  javassist.util.proxy.ProxyFactory$1
2297:             1             16  org.apache.catalina.core.AccessLogAdapter
2298:             1             16  org.hibernate.event.def.DefaultFlushEntityEventListener
2299:             1             16  org.hibernate.type.BinaryType
2300:             1             16  ognl.MapElementsAccessor
2301:             1             16  org.hibernate.type.IntegerType
2302:             1             16  [Ljavax.management.ObjectName;
2303:             1             16  com.sun.naming.internal.VersionHelper12
2304:             1             16  freemarker.ext.beans.BeansWrapper$3
2305:             1             16  org.hibernate.engine.CascadingAction$5
2306:             1             16  ognl.DefaultTypeConverter
2307:             1             16  sun.reflect.GeneratedConstructorAccessor22
2308:             1             16  freemarker.template.TemplateExceptionHandler$1
2309:             1             16  sun.reflect.generics.tree.IntSignature
2310:             1             16  java.util.Timer$1
2311:             1             16  sun.reflect.GeneratedMethodAccessor75
2312:             1             16  ognl.IteratorElementsAccessor
2313:             1             16  sun.reflect.GeneratedMethodAccessor2
2314:             1             16  org.apache.tomcat.util.buf.StringCache
2315:             1             16  sun.misc.GC$LatencyLock
2316:             1             16  org.jbpm.pvm.internal.type.converter.DoubleToStringConverter
2317:             1             16  freemarker.template.GeneralPurposeNothing
2318:             1             16  freemarker.template.TemplateExceptionHandler$2
2319:             1             16  java.lang.Runtime
2320:             1             16  org.hibernate.event.def.DefaultDeleteEventListener
2321:             1             16  ognl.EnumerationElementsAccessor
2322:             1             16  [Lorg.eclipse.jdt.internal.compiler.ast.LocalDeclaration;
2323:             1             16  com.sun.org.apache.xerces.internal.impl.xs.util.XIntPool
2324:             1             16  org.apache.catalina.valves.AccessLogValve$RequestElement
2325:             1             16  sun.reflect.GeneratedMethodAccessor63
2326:             1             16  cn.itcast.oa.service.impl.KynamicServiceImpl
2327:             1             16  org.hibernate.engine.CascadingAction$6
2328:             1             16  com.sun.proxy.$Proxy11
2329:             1             16  org.hibernate.type.WrapperBinaryType
2330:             1             16  java.util.TreeMap$EntrySet
2331:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.PrecisionDecimalDV
2332:             1             16  sun.reflect.generics.reflectiveObjects.GenericArrayTypeImpl
2333:             1             16  [Ljava.util.logging.Handler;
2334:             1             16  com.sun.jmx.mbeanserver.MBeanAnalyzer$MethodOrder
2335:             1             16  freemarker.template.TemplateExceptionHandler$3
2336:             1             16  java.util.concurrent.ConcurrentSkipListSet
2337:             1             16  sun.reflect.GeneratedMethodAccessor76
2338:             1             16  org.apache.tomcat.util.scan.StandardJarScanner
2339:             1             16  org.apache.catalina.mbeans.MBeanFactory
2340:             1             16  sun.reflect.GeneratedConstructorAccessor1
2341:             1             16  com.sun.proxy.$Proxy6
2342:             1             16  sun.reflect.GeneratedMethodAccessor64
2343:             1             16  org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration$1
2344:             1             16  org.apache.catalina.valves.AccessLogValve$HttpStatusCodeElement
2345:             1             16  ognl.NumberElementsAccessor
2346:             1             16  freemarker.ext.beans.StringModel$1
2347:             1             16  org.hibernate.intercept.LazyPropertyInitializer$1
2348:             1             16  org.hibernate.hql.ast.ASTQueryTranslatorFactory
2349:             1             16  org.hibernate.cfg.SettingsFactory
2350:             1             16  org.hibernate.engine.CascadingAction$7
2351:             1             16  freemarker.template.TemplateExceptionHandler$4
2352:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.IDDV
2353:             1             16  com.sun.org.apache.xerces.internal.util.EntityResolverWrapper
2354:             1             16  org.hibernate.type.ByteType
2355:             1             16  com.opensymphony.xwork2.inject.ContainerBuilder$1
2356:             1             16  sun.reflect.GeneratedMethodAccessor16
2357:             1             16  java.lang.System$2
2358:             1             16  cn.itcast.oa.service.impl.MenuitemServiceImpl
2359:             1             16  freemarker.ext.beans.MapModel$1
2360:             1             16  sun.reflect.ReflectionFactory
2361:             1             16  sun.reflect.GeneratedMethodAccessor77
2362:             1             16  ognl.ObjectNullHandler
2363:             1             16  org.apache.catalina.valves.AccessLogValve$ByteSentElement
2364:             1             16  sun.reflect.GeneratedMethodAccessor65
2365:             1             16  sun.text.normalizer.NormalizerImpl$FCDTrieImpl
2366:             1             16  sun.misc.Unsafe
2367:             1             16  com.sun.org.apache.xerces.internal.jaxp.datatype.DatatypeFactoryImpl
2368:             1             16  org.apache.log4j.or.RendererMap
2369:             1             16  com.sun.org.apache.xerces.internal.impl.xs.models.XSEmptyCM
2370:             1             16  org.springframework.web.context.request.RequestScope
2371:             1             16  com.sun.script.javascript.RhinoScriptEngineFactory
2372:             1             16  sun.reflect.GeneratedConstructorAccessor32
2373:             1             16  sun.reflect.GeneratedMethodAccessor21
2374:             1             16  org.apache.catalina.mbeans.GlobalResourcesLifecycleListener
2375:             1             16  org.hibernate.bytecode.javassist.ProxyFactoryFactoryImpl$1
2376:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.IDREFDV
2377:             1             16  org.apache.struts2.views.freemarker.StrutsBeanWrapper$FriendlyMapModel$1
2378:             1             16  org.hibernate.engine.CascadingAction$8
2379:             1             16  com.opensymphony.xwork2.inject.ContainerBuilder$2
2380:             1             16  org.hibernate.event.def.DefaultInitializeCollectionEventListener
2381:             1             16  java.util.regex.Pattern$CharPropertyNames$5
2382:             1             16  sun.text.normalizer.NormalizerImpl$NormTrieImpl
2383:             1             16  sun.reflect.GeneratedMethodAccessor3
2384:             1             16  sun.reflect.GeneratedMethodAccessor78
2385:             1             16  org.springframework.core.task.SyncTaskExecutor
2386:             1             16  java.util.concurrent.atomic.AtomicReference
2387:             1             16  org.hibernate.event.def.DefaultSaveOrUpdateEventListener
2388:             1             16  java.lang.ref.Reference$Lock
2389:             1             16  sun.reflect.GeneratedMethodAccessor66
2390:             1             16  java.net.InetAddress$1
2391:             1             16  java.lang.InheritableThreadLocal
2392:             1             16  org.hibernate.jdbc.BatchingBatcherFactory
2393:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.EntityDV
2394:             1             16  org.hibernate.property.BackrefPropertyAccessor$1
2395:             1             16  sun.text.normalizer.NormalizerImpl$AuxTrieImpl
2396:             1             16  com.opensymphony.xwork2.util.logging.commons.CommonsLoggerFactory
2397:             1             16  org.apache.log4j.or.DefaultRenderer
2398:             1             16  sun.reflect.GeneratedConstructorAccessor6
2399:             1             16  org.hibernate.impl.SessionFactoryObjectFactory
2400:             1             16  org.hibernate.type.FloatType
2401:             1             16  sun.reflect.GeneratedMethodAccessor55
2402:             1             16  org.apache.tomcat.websocket.server.WsWriteTimeout$EndpointComparator
2403:             1             16  org.hibernate.util.EmptyIterator
2404:             1             16  sun.reflect.GeneratedMethodAccessor67
2405:             1             16  org.hibernate.type.CharArrayType
2406:             1             16  org.apache.tomcat.util.net.jsse.JSSEImplementation
2407:             1             16  org.apache.log4j.DefaultCategoryFactory
2408:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.IntegerDV
2409:             1             16  cn.itcast.oa.service.impl.UserServiceImpl
2410:             1             16  sun.reflect.GeneratedMethodAccessor79
2411:             1             16  org.hibernate.event.def.DefaultPostLoadEventListener
2412:             1             16  org.springframework.web.context.support.WebApplicationContextUtils$1
2413:             1             16  org.hibernate.engine.CascadingAction$9
2414:             1             16  sun.reflect.GeneratedMethodAccessor56
2415:             1             16  sun.reflect.GeneratedMethodAccessor4
2416:             1             16  sun.reflect.GeneratedMethodAccessor68
2417:             1             16  [Lorg.eclipse.jdt.internal.compiler.lookup.TypeVariableBinding;
2418:             1             16  org.apache.log4j.spi.DefaultRepositorySelector
2419:             1             16  [Lorg.apache.catalina.deploy.SecurityConstraint;
2420:             1             16  java.util.regex.Pattern$CharPropertyNames$6
2421:             1             16  [Lorg.eclipse.jdt.internal.compiler.lookup.AnnotationBinding;
2422:             1             16  org.apache.catalina.core.ApplicationFilterFactory
2423:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.ListDV
2424:             1             16  org.hibernate.dialect.DialectFactory$1
2425:             1             16  [Lorg.apache.catalina.core.DefaultInstanceManager$AnnotationCacheEntry;
2426:             1             16  java.util.concurrent.ThreadLocalRandom$1
2427:             1             16  [Lorg.eclipse.jdt.internal.compiler.classfmt.ElementValuePairInfo;
2428:             1             16  org.hibernate.persister.collection.CollectionPropertyMapping
2429:             1             16  org.hibernate.event.def.DefaultPreLoadEventListener
2430:             1             16  sun.reflect.GeneratedMethodAccessor22
2431:             1             16  com.sun.proxy.$Proxy17
2432:             1             16  sun.reflect.GeneratedMethodAccessor80
2433:             1             16  org.hibernate.type.CharacterArrayType
2434:             1             16  org.hibernate.engine.CascadingAction$10
2435:             1             16  org.springframework.util.AntPathMatcher
2436:             1             16  sun.net.www.protocol.jar.JarFileFactory
2437:             1             16  sun.reflect.GeneratedMethodAccessor69
2438:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.UnionDV
2439:             1             16  org.hibernate.type.DoubleType
2440:             1             16  [Lorg.hibernate.event.PreDeleteEventListener;
2441:             1             16  java.math.BigDecimal$1
2442:             1             16  sun.reflect.GeneratedConstructorAccessor10
2443:             1             16  [Lorg.hibernate.event.PreUpdateEventListener;
2444:             1             16  org.hibernate.engine.VersionValue$1
2445:             1             16  [Lorg.hibernate.event.PreInsertEventListener;
2446:             1             16  java.util.Collections$EmptyEnumeration
2447:             1             16  java.util.regex.Pattern$CharPropertyNames$7
2448:             1             16  java.util.zip.ZipFile$2
2449:             1             16  cn.itcast.oa.service.impl.PostServiceImpl
2450:             1             16  sun.reflect.GeneratedConstructorAccessor37
2451:             1             16  sun.reflect.GeneratedConstructorAccessor2
2452:             1             16  java.lang.CharacterDataLatin1
2453:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.YearMonthDurationDV
2454:             1             16  sun.reflect.GeneratedConstructorAccessor28
2455:             1             16  sun.management.ManagementFactoryHelper$PlatformLoggingImpl
2456:             1             16  org.springframework.web.context.support.WebApplicationContextUtils$2
2457:             1             16  java.util.regex.Pattern$CharPropertyNames$8
2458:             1             16  sun.reflect.GeneratedMethodAccessor70
2459:             1             16  [Lorg.eclipse.jdt.internal.compiler.env.IBinaryMethod;
2460:             1             16  [Lorg.eclipse.jdt.internal.compiler.ast.MemberValuePair;
2461:             1             16  org.hibernate.engine.VersionValue$2
2462:             1             16  [Lorg.eclipse.jdt.internal.compiler.lookup.ElementValuePair;
2463:             1             16  sun.reflect.GeneratedConstructorAccessor11
2464:             1             16  [Lorg.hibernate.event.PreCollectionRecreateEventListener;
2465:             1             16  org.hibernate.impl.SessionFactoryObjectFactory$1
2466:             1             16  com.sun.org.apache.xerces.internal.dom.CharacterDataImpl$1
2467:             1             16  com.opensymphony.xwork2.ognl.OgnlReflectionProvider
2468:             1             16  sun.reflect.GeneratedMethodAccessor81
2469:             1             16  [Lorg.hibernate.event.PostCollectionRecreateEventListener;
2470:             1             16  sun.reflect.GeneratedConstructorAccessor5
2471:             1             16  org.hibernate.event.def.DefaultAutoFlushEventListener
2472:             1             16  java.util.regex.Pattern$CharPropertyNames$9
2473:             1             16  org.hibernate.type.TextType
2474:             1             16  [Lorg.hibernate.event.PreCollectionRemoveEventListener;
2475:             1             16  java.util.ResourceBundle$Control
2476:             1             16  org.hibernate.exception.SQLStateConverter
2477:             1             16  sun.misc.FloatingDecimal$1
2478:             1             16  sun.reflect.GeneratedConstructorAccessor25
2479:             1             16  [Lorg.hibernate.event.PostCollectionRemoveEventListener;
2480:             1             16  sun.reflect.GeneratedMethodAccessor5
2481:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.DayTimeDurationDV
2482:             1             16  sun.misc.Launcher
2483:             1             16  org.apache.struts2.views.freemarker.StrutsClassTemplateLoader
2484:             1             16  org.hibernate.engine.VersionValue$3
2485:             1             16  org.hibernate.type.CharacterType
2486:             1             16  sun.reflect.GeneratedMethodAccessor24
2487:             1             16  org.hibernate.cache.impl.NoCachingRegionFactory
2488:             1             16  [Lorg.hibernate.event.PreCollectionUpdateEventListener;
2489:             1             16  freemarker.debug.impl.DebuggerService$NoOpDebuggerService
2490:             1             16  java.util.regex.Pattern$CharPropertyNames$10
2491:             1             16  sun.reflect.GeneratedConstructorAccessor12
2492:             1             16  [Lorg.hibernate.event.PostCollectionUpdateEventListener;
2493:             1             16  antlr.Token
2494:             1             16  org.hibernate.type.BlobType
2495:             1             16  java.util.TreeMap$KeySet
2496:             1             16  java.lang.reflect.Proxy$KeyFactory
2497:             1             16  sun.reflect.GeneratedMethodAccessor82
2498:             1             16  [Ljava.util.Iterator;
2499:             1             16  cn.itcast.oa.service.impl.PDManagerServiceImpl
2500:             1             16  com.sun.proxy.$Proxy12
2501:             1             16  sun.reflect.GeneratedMethodAccessor71
2502:             1             16  org.springframework.beans.factory.support.CglibSubclassingInstantiationStrategy
2503:             1             16  org.springframework.aop.framework.adapter.DefaultAdvisorAdapterRegistry
2504:             1             16  org.apache.catalina.core.StandardHost$MemoryLeakTrackingListener
2505:             1             16  java.util.regex.Pattern$CharPropertyNames$11
2506:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.AnyAtomicDV
2507:             1             16  com.mysql.jdbc.log.StandardLogger
2508:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.StringDatatypeValidator
2509:             1             16  sun.reflect.GeneratedMethodAccessor25
2510:             1             16  sun.reflect.GeneratedMethodAccessor6
2511:             1             16  org.jbpm.pvm.internal.script.XPathScriptEngineFactory
2512:             1             16  org.hibernate.type.ForeignKeyDirection$1
2513:             1             16  ognl.ObjectArrayPool
2514:             1             16  org.jbpm.pvm.internal.xml.Bindings
2515:             1             16  sun.reflect.GeneratedConstructorAccessor31
2516:             1             16  org.hibernate.event.def.DefaultSaveEventListener
2517:             1             16  [Ljava.nio.file.attribute.FileAttribute;
2518:             1             16  org.jbpm.pvm.internal.type.matcher.HibernateLongIdMatcher
2519:             1             16  java.util.regex.Pattern$CharPropertyNames$12
2520:             1             16  com.mysql.jdbc.Util
2521:             1             16  sun.reflect.GeneratedConstructorAccessor13
2522:             1             16  freemarker.template.TemplateBooleanModel$1
2523:             1             16  org.apache.struts2.config.DelegatingSettings
2524:             1             16  org.apache.struts2.dispatcher.Dispatcher$1
2525:             1             16  org.hibernate.cfg.HbmBinder$CollectionType$1
2526:             1             16  sun.text.normalizer.NormalizerBase$Mode
2527:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDDatatypeValidator
2528:             1             16  [Lorg.apache.catalina.deploy.ApplicationParameter;
2529:             1             16  sun.misc.Launcher$Factory
2530:             1             16  org.hibernate.type.ForeignKeyDirection$2
2531:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.AnySimpleDV
2532:             1             16  java.util.regex.Pattern$CharPropertyNames$13
2533:             1             16  org.hibernate.type.StringType
2534:             1             16  org.jbpm.pvm.internal.type.matcher.HibernateStringIdMatcher
2535:             1             16  java.lang.reflect.Proxy$ProxyClassFactory
2536:             1             16  freemarker.template.TemplateBooleanModel$2
2537:             1             16  sun.reflect.GeneratedMethodAccessor26
2538:             1             16  org.hibernate.engine.CascadeStyle$1
2539:             1             16  sun.reflect.GeneratedMethodAccessor7
2540:             1             16  org.hibernate.cfg.HbmBinder$CollectionType$2
2541:             1             16  cn.itcast.oa.service.impl.FormTemplateServiceImpl
2542:             1             16  org.apache.catalina.valves.AccessLogValve$1
2543:             1             16  [Lorg.eclipse.jdt.internal.compiler.lookup.InferenceVariable;
2544:             1             16  sun.net.www.protocol.http.AuthCacheImpl
2545:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDREFDatatypeValidator
2546:             1             16  sun.reflect.GeneratedConstructorAccessor44
2547:             1             16  org.apache.struts2.config.StrutsXmlConfigurationProvider$1
2548:             1             16  org.hibernate.type.CalendarType
2549:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.XSSimpleTypeDecl$1
2550:             1             16  org.hibernate.event.def.DefaultUpdateEventListener
2551:             1             16  sun.reflect.GeneratedConstructorAccessor14
2552:             1             16  java.util.regex.Pattern$CharPropertyNames$14
2553:             1             16  org.hibernate.cfg.Configuration$1
2554:             1             16  sun.reflect.GeneratedConstructorAccessor23
2555:             1             16  org.apache.struts2.dispatcher.mapper.DefaultActionMapper$2$1
2556:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.StringDV
2557:             1             16  org.jbpm.pvm.internal.type.matcher.SerializableMatcher
2558:             1             16  org.springframework.aop.framework.adapter.MethodBeforeAdviceAdapter
2559:             1             16  java.util.TreeMap$Values
2560:             1             16  org.hibernate.engine.CascadeStyle$2
2561:             1             16  sun.reflect.GeneratedMethodAccessor23
2562:             1             16  org.hibernate.cfg.HbmBinder$CollectionType$3
2563:             1             16  org.apache.catalina.valves.AccessLogValve$2
2564:             1             16  org.hibernate.hql.ast.tree.FromClause$1
2565:             1             16  java.util.concurrent.SynchronousQueue$TransferStack
2566:             1             16  sun.text.normalizer.NormalizerBase$NFDMode
2567:             1             16  sun.net.spi.DefaultProxySelector
2568:             1             16  com.sun.org.apache.xerces.internal.utils.SecuritySupport
2569:             1             16  java.util.regex.Pattern$CharPropertyNames$15
2570:             1             16  java.util.WeakHashMap$KeySet
2571:             1             16  org.hibernate.event.def.DefaultSaveOrUpdateCopyEventListener
2572:             1             16  sun.reflect.generics.tree.BottomSignature
2573:             1             16  org.hibernate.engine.CascadeStyle$3
2574:             1             16  com.sun.org.apache.xerces.internal.impl.dv.xs.DateTimeDV
2575:             1             16  org.springframework.aop.framework.adapter.AfterReturningAdviceAdapter
